ano_de_construccion,banos,disposicion,dormitorios,estado,garajes,gastos_comunes,m2_de_la_terraza,m2_del_terreno,m2_edificados,price,tipo_propiedad,vivienda_social,zona
2018.0,1.0,al frente,2.0,a estrenar,2.0,10000.0,34.0,42.0,42.0,232000.0,apartamentos,0.0,punta carretas
1980.0,1.0,al frente,3.0,buen estado,0.0,4200.0,0.0,73.0,73.0,148000.0,apartamentos,0.0,la blanqueada
2003.0,2.0,al frente,2.0,excelente estado,2.0,26000.0,13.0,16.0,125.0,580000.0,apartamentos,0.0,carrasco
2019.0,1.0,al frente,2.0,a estrenar,0.0,0.0,5.0,68.0,68.0,152500.0,apartamentos,1.0,centro
1986.0,1.0,contrafrente,3.0,requiere mantenimiento,0.0,2500.0,0.0,56.0,56.0,125000.0,apartamentos,0.0,malvin
2018.0,2.0,lateral,2.0,a estrenar,0.0,4400.0,9.0,68.0,68.0,225000.0,apartamentos,0.0,parque batlle
2000.0,2.0,al frente,3.0,excelente estado,2.0,30000.0,20.0,180.0,180.0,490000.0,apartamentos,0.0,punta gorda
2018.0,2.0,al frente,2.0,a estrenar,1.0,14500.0,15.0,80.0,80.0,305000.0,apartamentos,0.0,carrasco
2009.0,2.0,al frente,3.0,excelente estado,1.0,11000.0,0.0,100.0,100.0,259000.0,apartamentos,0.0,pocitos nuevo
2018.0,3.0,al frente,3.0,buen estado,2.0,0.0,0.0,170.0,170.0,630000.0,apartamentos,0.0,pocitos
2019.0,1.0,al frente,2.0,a estrenar,1.0,0.0,5.0,68.0,68.0,179900.0,apartamentos,1.0,parque batlle
2017.0,2.0,al frente,2.0,a estrenar,0.0,5800.0,40.0,63.0,63.0,252500.0,apartamentos,0.0,pocitos nuevo
2015.0,2.0,al frente,2.0,a estrenar,1.0,6500.0,0.0,89.0,89.0,345000.0,apartamentos,0.0,malvin
2010.0,3.0,al frente,4.0,excelente estado,3.0,34000.0,0.0,256.0,256.0,1250000.0,apartamentos,0.0,golf
1963.0,3.0,al frente,4.0,a reciclar,1.0,14000.0,11.0,108.0,108.0,320000.0,apartamentos,0.0,pocitos nuevo
2017.0,1.0,al frente,2.0,a estrenar,0.0,3490.0,33.0,98.0,98.0,221000.0,apartamentos,0.0,cordon
1970.0,1.0,al frente,2.0,buen estado,1.0,4500.0,6.0,66.0,66.0,179000.0,apartamentos,0.0,atahualpa
2018.0,1.0,al frente,1.0,en construccion,0.0,1.0,4.0,52.0,52.0,126877.0,apartamentos,0.0,malvin
2017.0,1.0,al frente,0.0,a estrenar,0.0,1310.0,3.0,34.0,34.0,107000.0,apartamentos,0.0,cordon
2015.0,1.0,al frente,1.0,excelente estado,1.0,9000.0,5.0,55.0,55.0,210000.0,apartamentos,0.0,carrasco - barrios con seguridad
2012.0,1.0,interior,0.0,excelente estado,0.0,1800.0,0.0,23.0,23.0,105000.0,apartamentos,0.0,pocitos
1988.0,2.0,al frente,3.0,excelente estado,0.0,2500.0,6.0,90.0,90.0,150000.0,apartamentos,0.0,la figurita
2018.0,1.0,al frente,1.0,a estrenar,0.0,3000.0,8.0,55.0,55.0,156000.0,apartamentos,0.0,pocitos
2019.0,1.0,al frente,1.0,buen estado,0.0,0.0,0.0,47.0,47.0,182900.0,apartamentos,0.0,pocitos
2012.0,1.0,al frente,1.0,buen estado,0.0,5900.0,5.0,45.0,45.0,165000.0,apartamentos,0.0,pocitos
2018.0,1.0,interior,0.0,a estrenar,0.0,0.0,5.0,30.0,30.0,89400.0,apartamentos,0.0,pocitos nuevo
1958.0,2.0,al frente,3.0,buen estado,0.0,6500.0,4.0,94.0,94.0,160000.0,apartamentos,0.0,centro
2017.0,1.0,,0.0,a estrenar,0.0,1800.0,0.0,28.0,28.0,100700.0,apartamentos,0.0,pocitos
2009.0,3.0,al frente,3.0,excelente estado,2.0,0.0,0.0,620.0,294.0,640000.0,casas,0.0,carrasco
2020.0,1.0,,2.0,en construccion,0.0,0.0,0.0,54.0,54.0,223529.0,apartamentos,0.0,pocitos
2015.0,1.0,al frente,2.0,a estrenar,1.0,0.0,0.0,74.0,80.0,196600.0,apartamentos,1.0,parque batlle
1999.0,1.0,al frente,2.0,excelente estado,0.0,2600.0,0.0,56.0,56.0,140000.0,apartamentos,0.0,centro
2019.0,1.0,al frente,1.0,en construccion,0.0,8000.0,3.0,37.0,37.0,235000.0,apartamentos,0.0,carrasco
2020.0,2.0,,3.0,en construccion,0.0,0.0,0.0,100.0,100.0,448000.0,apartamentos,0.0,pocitos
1997.0,3.0,al frente,3.0,buen estado,0.0,0.0,0.0,540.0,270.0,540000.0,casas,0.0,carrasco
1985.0,2.0,al frente,4.0,excelente estado,0.0,8500.0,3.0,90.0,90.0,230000.0,apartamentos,0.0,punta carretas
2020.0,1.0,al frente,2.0,en construccion,0.0,1.0,4.0,65.0,65.0,165926.0,apartamentos,1.0,cordon
2018.0,1.0,al frente,2.0,a estrenar,0.0,3500.0,4.0,69.0,69.0,145000.0,apartamentos,1.0,cordon
1984.0,3.0,al frente,3.0,excelente estado,2.0,27000.0,216.0,216.0,216.0,690000.0,apartamentos,0.0,pocitos
2017.0,1.0,al frente,1.0,excelente estado,1.0,6500.0,3.0,66.0,66.0,214000.0,apartamentos,0.0,carrasco
1992.0,2.0,al frente,2.0,buen estado,1.0,9800.0,4.0,89.0,89.0,298000.0,apartamentos,0.0,pocitos
1998.0,1.0,al frente,2.0,buen estado,0.0,5000.0,0.0,75.0,75.0,218000.0,apartamentos,0.0,
2018.0,1.0,al frente,0.0,en construccion,0.0,2500.0,4.0,38.0,38.0,144500.0,apartamentos,0.0,villa biarritz
1969.0,1.0,al frente,1.0,buen estado,0.0,2200.0,0.0,44.0,44.0,120000.0,apartamentos,0.0,la blanqueada
2018.0,2.0,al frente,2.0,a estrenar,0.0,0.0,0.0,70.0,70.0,240000.0,apartamentos,0.0,pocitos
2019.0,1.0,al frente,1.0,en construccion,0.0,1.0,13.0,63.0,63.0,156000.0,apartamentos,0.0,pocitos
1979.0,2.0,al frente,3.0,buen estado,1.0,20800.0,125.0,123.0,123.0,370000.0,apartamentos,0.0,pocitos
2013.0,2.0,al frente,2.0,excelente estado,1.0,5050.0,5.0,62.0,62.0,245000.0,apartamentos,0.0,malvin
2019.0,1.0,,2.0,buen estado,0.0,0.0,0.0,69.0,69.0,363053.0,apartamentos,0.0,barrio sur
2018.0,1.0,,0.0,a estrenar,0.0,3000.0,0.0,30.0,30.0,116500.0,apartamentos,0.0,pocitos nuevo
2018.0,3.0,al frente,3.0,a estrenar,3.0,12000.0,26.0,246.0,246.0,900000.0,apartamentos,0.0,puerto buceo
1989.0,3.0,al frente,3.0,a reciclar,2.0,40000.0,24.0,281.0,281.0,990000.0,apartamentos,0.0,golf
2017.0,3.0,al frente,3.0,a estrenar,1.0,13000.0,13.0,189.0,189.0,620000.0,apartamentos,0.0,pocitos
2017.0,1.0,contrafrente,2.0,a estrenar,0.0,0.0,2.0,56.0,56.0,138000.0,apartamentos,1.0,aguada
2014.0,2.0,contrafrente,2.0,buen estado,1.0,3700.0,74.0,68.0,68.0,295000.0,apartamentos,0.0,pocitos
1934.0,2.0,al frente,3.0,buen estado,0.0,3400.0,0.0,88.0,88.0,220000.0,apartamentos,0.0,centro
2014.0,3.0,al frente,3.0,excelente estado,2.0,12000.0,44.0,164.0,164.0,500000.0,apartamentos,0.0,parque miramar
2017.0,1.0,al frente,1.0,a estrenar,1.0,0.0,0.0,50.0,50.0,136600.0,apartamentos,1.0,cordon
2016.0,1.0,al frente,2.0,a estrenar,0.0,0.0,6.0,69.0,69.0,133000.0,apartamentos,1.0,tres cruces
2019.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,62.0,62.0,154900.0,apartamentos,0.0,centro
2018.0,3.0,al frente,3.0,excelente estado,2.0,6000.0,86.0,238.0,238.0,470000.0,apartamentos,0.0,pocitos
2014.0,1.0,contrafrente,1.0,excelente estado,0.0,2200.0,3.0,45.0,45.0,129000.0,apartamentos,0.0,centro
2018.0,1.0,al frente,1.0,a estrenar,1.0,2500.0,1.0,41.0,41.0,125000.0,apartamentos,1.0,colon
2014.0,1.0,contrafrente,1.0,excelente estado,0.0,5500.0,3.0,37.0,37.0,150000.0,apartamentos,0.0,malvin
2018.0,1.0,contrafrente,2.0,en construccion,0.0,1.0,6.0,74.0,74.0,143000.0,apartamentos,1.0,aguada
2004.0,3.0,al frente,3.0,excelente estado,1.0,0.0,0.0,300.0,180.0,420000.0,casas,0.0,carrasco
1988.0,3.0,,4.0,excelente estado,3.0,21000.0,22.0,189.0,189.0,430000.0,apartamentos,0.0,pocitos
2018.0,1.0,al frente,1.0,excelente estado,1.0,3500.0,6.0,35.0,35.0,185000.0,apartamentos,0.0,malvin
1970.0,2.0,al frente,3.0,excelente estado,1.0,13000.0,0.0,112.0,112.0,330000.0,apartamentos,0.0,pocitos
2017.0,3.0,al frente,3.0,a estrenar,2.0,17000.0,100.0,185.0,185.0,736000.0,apartamentos,0.0,malvin
2016.0,1.0,al frente,2.0,a estrenar,1.0,3000.0,3.0,56.0,56.0,214000.0,apartamentos,1.0,parque batlle
2016.0,1.0,lateral,1.0,a estrenar,0.0,1.0,0.0,46.0,46.0,110000.0,apartamentos,1.0,tres cruces
2000.0,2.0,al frente,2.0,excelente estado,0.0,5500.0,6.0,55.0,55.0,198000.0,apartamentos,0.0,malvin
1990.0,1.0,al frente,0.0,buen estado,0.0,4400.0,0.0,33.0,33.0,105000.0,apartamentos,0.0,pocitos
1940.0,2.0,al frente,5.0,requiere mantenimiento,0.0,0.0,1.0,192.0,167.0,230000.0,casas,0.0,tres cruces
1952.0,1.0,al frente,2.0,excelente estado,0.0,0.0,0.0,68.0,68.0,196000.0,apartamentos,0.0,pocitos
2009.0,2.0,al frente,1.0,buen estado,0.0,6000.0,0.0,60.0,60.0,171000.0,apartamentos,0.0,buceo
1989.0,1.0,al frente,2.0,excelente estado,1.0,3500.0,0.0,70.0,70.0,205000.0,apartamentos,0.0,malvin
2018.0,2.0,al frente,2.0,a estrenar,0.0,0.0,0.0,80.0,80.0,305300.0,apartamentos,0.0,punta carretas
2012.0,1.0,al frente,1.0,buen estado,1.0,4500.0,0.0,42.0,39.0,140000.0,apartamentos,0.0,parque batlle
1989.0,1.0,al frente,2.0,reciclada,0.0,800.0,0.0,100.0,100.0,138000.0,apartamentos,0.0,cordon
1999.0,1.0,al frente,2.0,buen estado,0.0,4500.0,0.0,57.0,57.0,155000.0,apartamentos,0.0,cordon
2019.0,3.0,al frente,3.0,a estrenar,1.0,10200.0,0.0,149.0,149.0,590000.0,apartamentos,0.0,
2019.0,1.0,al frente,2.0,a estrenar,1.0,1.0,6.0,81.0,81.0,239025.0,apartamentos,0.0,la blanqueada
1969.0,1.0,al frente,1.0,excelente estado,0.0,5100.0,0.0,39.0,39.0,145000.0,apartamentos,0.0,pocitos
2020.0,1.0,contrafrente,1.0,en construccion,0.0,0.0,0.0,44.0,44.0,155000.0,apartamentos,0.0,pocitos
1969.0,3.0,al frente,4.0,buen estado,2.0,18000.0,0.0,400.0,400.0,780000.0,apartamentos,0.0,pocitos
1991.0,1.0,al frente,2.0,excelente estado,3.0,0.0,18.0,132.0,208.0,340000.0,casas,0.0,pocitos
1970.0,2.0,al frente,3.0,excelente estado,1.0,11800.0,11.0,125.0,125.0,295000.0,apartamentos,0.0,pocitos
1985.0,1.0,al frente,2.0,buen estado,0.0,3000.0,0.0,49.0,49.0,135000.0,apartamentos,0.0,la blanqueada
1996.0,3.0,al frente,4.0,buen estado,2.0,0.0,0.0,510.0,360.0,720000.0,casas,0.0,carrasco
2018.0,2.0,al frente,3.0,a estrenar,0.0,0.0,100.0,100.0,100.0,129000.0,casas,0.0,cerrito
1981.0,3.0,al frente,3.0,buen estado,1.0,11000.0,0.0,101.0,99.0,300000.0,apartamentos,0.0,pocitos
2005.0,3.0,al frente,5.0,excelente estado,3.0,0.0,150.0,520.0,320.0,1300000.0,casas,0.0,punta carretas
2020.0,2.0,al frente,2.0,en construccion,0.0,12600.0,0.0,145.0,97.0,649000.0,apartamentos,0.0,golf
2020.0,1.0,al frente,1.0,en construccion,0.0,0.0,0.0,47.0,43.0,189000.0,apartamentos,0.0,punta carretas
2017.0,2.0,al frente,2.0,excelente estado,0.0,3800.0,0.0,80.0,80.0,262500.0,apartamentos,0.0,pocitos
1969.0,3.0,al frente,3.0,buen estado,3.0,0.0,0.0,540.0,540.0,480000.0,casas,0.0,punta gorda
1975.0,3.0,,3.0,excelente estado,1.0,24000.0,0.0,160.0,160.0,450000.0,apartamentos,0.0,pocitos
1945.0,1.0,contrafrente,1.0,reciclada,0.0,1500.0,17.0,45.0,45.0,82000.0,apartamentos,0.0,aguada
1983.0,2.0,,3.0,buen estado,0.0,3500.0,6.0,81.0,81.0,210000.0,apartamentos,0.0,parque batlle
2018.0,1.0,contrafrente,0.0,excelente estado,0.0,1.0,0.0,38.0,38.0,121000.0,apartamentos,0.0,pocitos
2020.0,1.0,al frente,2.0,en construccion,0.0,0.0,0.0,58.0,58.0,183000.0,apartamentos,0.0,pocitos
2017.0,3.0,al frente,3.0,a estrenar,2.0,0.0,5.0,165.0,119.0,290000.0,casas,0.0,carrasco
2020.0,1.0,contrafrente,0.0,en construccion,0.0,0.0,0.0,38.0,38.0,135000.0,apartamentos,0.0,centro
2017.0,2.0,al frente,2.0,excelente estado,0.0,6090.0,0.0,52.0,47.0,159800.0,apartamentos,0.0,pocitos
2013.0,2.0,al frente,3.0,excelente estado,2.0,17000.0,0.0,106.0,106.0,465000.0,apartamentos,0.0,pocitos
1923.0,2.0,,3.0,requiere mantenimiento,0.0,0.0,1.0,110.0,110.0,120000.0,casas,0.0,tres cruces
1995.0,2.0,al frente,3.0,excelente estado,0.0,0.0,80.0,150.0,110.0,340000.0,casas,0.0,pocitos nuevo
1954.0,1.0,interior,1.0,buen estado,0.0,300.0,5.0,27.0,27.0,43000.0,apartamentos,0.0,bella vista
2000.0,1.0,,1.0,excelente estado,0.0,5000.0,0.0,40.0,40.0,93000.0,apartamentos,0.0,cordon
1985.0,2.0,al frente,3.0,excelente estado,1.0,14000.0,10.0,140.0,140.0,580000.0,apartamentos,0.0,puerto buceo
2020.0,1.0,al frente,2.0,buen estado,1.0,0.0,0.0,94.0,81.0,195000.0,casas,0.0,carrasco norte
1998.0,1.0,al frente,1.0,excelente estado,0.0,3800.0,0.0,44.0,44.0,115000.0,apartamentos,0.0,la blanqueada
2004.0,3.0,al frente,3.0,buen estado,2.0,20000.0,0.0,80.0,200.0,700000.0,apartamentos,0.0,carrasco
2003.0,2.0,,3.0,excelente estado,0.0,0.0,0.0,130.0,100.0,90000.0,casas,0.0,sayago
2014.0,1.0,contrafrente,0.0,excelente estado,0.0,2600.0,0.0,32.0,32.0,119500.0,apartamentos,0.0,pocitos
2015.0,1.0,al frente,1.0,excelente estado,2.0,3500.0,0.0,40.0,40.0,145000.0,apartamentos,0.0,buceo
1970.0,1.0,interior,0.0,buen estado,0.0,1.0,0.0,38.0,38.0,82000.0,apartamentos,0.0,parque batlle
1955.0,3.0,al frente,3.0,,0.0,0.0,0.0,119.0,119.0,350000.0,apartamentos,0.0,pocitos
2012.0,2.0,al frente,3.0,excelente estado,2.0,0.0,0.0,350.0,150.0,295000.0,casas,0.0,carrasco norte
2014.0,3.0,al frente,3.0,excelente estado,3.0,45000.0,40.0,284.0,284.0,730000.0,apartamentos,0.0,punta carretas
2009.0,2.0,al frente,2.0,excelente estado,0.0,7500.0,0.0,52.0,52.0,175000.0,apartamentos,0.0,tres cruces
1960.0,1.0,al frente,2.0,buen estado,0.0,2647.0,0.0,58.0,58.0,99000.0,apartamentos,0.0,parque rodo
1953.0,1.0,al frente,4.0,buen estado,4.0,0.0,0.0,621.0,303.0,640000.0,casas,0.0,carrasco
1990.0,3.0,al frente,3.0,excelente estado,2.0,20000.0,20.0,170.0,170.0,690000.0,apartamentos,0.0,punta carretas
2019.0,1.0,al frente,2.0,a estrenar,0.0,1.0,387.0,57.0,57.0,132858.0,apartamentos,0.0,cordon
1989.0,1.0,al frente,2.0,excelente estado,0.0,0.0,0.0,120.0,100.0,225000.0,casas,0.0,parque batlle
2017.0,2.0,al frente,2.0,buen estado,1.0,0.0,0.0,94.0,94.0,249600.0,apartamentos,0.0,malvin
1963.0,1.0,,1.0,buen estado,0.0,0.0,0.0,413.0,47.0,75000.0,apartamentos,0.0,aires puros
1990.0,3.0,al frente,4.0,excelente estado,2.0,18000.0,10.0,175.0,175.0,520000.0,apartamentos,0.0,pocitos
1950.0,2.0,al frente,3.0,buen estado,0.0,0.0,0.0,306.0,61.0,140000.0,casas,0.0,union
1903.0,3.0,al frente,3.0,reciclada,0.0,0.0,40.0,175.0,175.0,298000.0,casas,0.0,palermo
2011.0,2.0,al frente,2.0,buen estado,0.0,6000.0,0.0,66.0,61.0,215000.0,apartamentos,0.0,parque batlle
1970.0,1.0,lateral,2.0,buen estado,0.0,0.0,0.0,200.0,80.0,62000.0,casas,0.0,villa espanola
1960.0,2.0,al frente,2.0,excelente estado,0.0,0.0,0.0,56.0,105.0,119000.0,casas,0.0,reducto
1998.0,2.0,al frente,2.0,excelente estado,1.0,0.0,4.0,122.0,115.0,320000.0,casas,0.0,pocitos nuevo
1959.0,2.0,al frente,3.0,excelente estado,0.0,0.0,0.0,750.0,131.0,298000.0,casas,0.0,carrasco norte
1970.0,2.0,al frente,3.0,excelente estado,1.0,13600.0,5.0,144.0,144.0,290000.0,apartamentos,0.0,cordon
2018.0,2.0,contrafrente,2.0,a estrenar,1.0,15000.0,94.0,128.0,128.0,350000.0,apartamentos,0.0,carrasco
1999.0,3.0,al frente,3.0,buen estado,2.0,18000.0,3.0,128.0,128.0,560000.0,apartamentos,0.0,puerto buceo
1989.0,2.0,al frente,3.0,excelente estado,1.0,6500.0,0.0,77.0,77.0,270000.0,apartamentos,0.0,punta carretas
2000.0,3.0,al frente,4.0,excelente estado,4.0,35000.0,0.0,339.0,302.0,1530000.0,apartamentos,0.0,golf
1955.0,3.0,al frente,5.0,excelente estado,1.0,20000.0,81.0,297.0,297.0,595000.0,apartamentos,0.0,pocitos
1993.0,2.0,al frente,1.0,buen estado,2.0,0.0,0.0,480.0,280.0,540000.0,casas,0.0,carrasco
2015.0,2.0,,2.0,reciclada,2.0,7302.0,14.0,77.0,77.0,400000.0,apartamentos,0.0,buceo
2000.0,2.0,,2.0,excelente estado,2.0,5500.0,3.0,70.0,70.0,240000.0,apartamentos,0.0,malvin
1998.0,3.0,al frente,4.0,excelente estado,3.0,0.0,0.0,435.0,210.0,370000.0,casas,0.0,la blanqueada
2017.0,2.0,al frente,2.0,a estrenar,0.0,5800.0,2.0,63.0,63.0,236500.0,apartamentos,0.0,pocitos nuevo
2017.0,1.0,,1.0,buen estado,0.0,0.0,0.0,56.0,50.0,167000.0,apartamentos,0.0,pocitos
2015.0,1.0,interior,1.0,excelente estado,0.0,3700.0,0.0,53.0,53.0,129999.0,apartamentos,0.0,malvin
2001.0,3.0,al frente,5.0,buen estado,1.0,0.0,0.0,600.0,250.0,535000.0,casas,0.0,carrasco
2018.0,1.0,al frente,2.0,a estrenar,1.0,0.0,15.0,90.0,80.0,129000.0,casas,0.0,prado
1960.0,2.0,al frente,3.0,buen estado,1.0,9500.0,0.0,96.0,96.0,200000.0,apartamentos,0.0,punta carretas
1963.0,3.0,al frente,3.0,excelente estado,0.0,9200.0,20.0,200.0,200.0,390000.0,apartamentos,0.0,punta carretas
1960.0,2.0,al frente,3.0,requiere mantenimiento,1.0,10000.0,2.0,96.0,96.0,200000.0,apartamentos,0.0,pocitos
1950.0,1.0,al frente,2.0,buen estado,1.0,0.0,6.0,64.0,58.0,85000.0,casas,0.0,la blanqueada
1955.0,1.0,interior,2.0,buen estado,0.0,800.0,0.0,38.0,38.0,50000.0,apartamentos,0.0,brazo oriental
1970.0,1.0,al frente,2.0,requiere mantenimiento,0.0,0.0,1.0,67.0,67.0,105000.0,casas,0.0,prado
1961.0,3.0,al frente,4.0,buen estado,0.0,13000.0,12.0,105.0,105.0,269000.0,apartamentos,0.0,punta carretas
2000.0,1.0,al frente,2.0,reciclada,0.0,0.0,15.0,65.0,50.0,129000.0,casas,0.0,tres cruces
2014.0,1.0,,1.0,excelente estado,1.0,2600.0,0.0,47.0,47.0,120000.0,apartamentos,1.0,prado
1960.0,1.0,contrafrente,2.0,reciclada,0.0,1500.0,10.0,56.0,56.0,110000.0,apartamentos,0.0,pocitos
1970.0,2.0,al frente,5.0,buen estado,2.0,0.0,20.0,400.0,254.0,200000.0,casas,1.0,flor de maronas
1951.0,1.0,interior,2.0,buen estado,0.0,500.0,0.0,39.0,39.0,62000.0,apartamentos,0.0,bella vista
1947.0,1.0,al frente,2.0,a reciclar,0.0,1000.0,10.0,53.0,53.0,70000.0,apartamentos,0.0,aguada
1946.0,1.0,al frente,3.0,buen estado,0.0,4600.0,0.0,91.0,91.0,198000.0,apartamentos,0.0,pocitos
1965.0,1.0,contrafrente,1.0,buen estado,0.0,1800.0,0.0,50.0,50.0,100000.0,apartamentos,0.0,buceo
1935.0,1.0,al frente,3.0,a reciclar,1.0,9000.0,0.0,143.0,143.0,100000.0,apartamentos,0.0,centro
2000.0,1.0,al frente,1.0,buen estado,0.0,3900.0,4.0,39.0,39.0,90000.0,apartamentos,0.0,cordon
1955.0,2.0,al frente,2.0,buen estado,0.0,3000.0,0.0,57.0,57.0,109000.0,apartamentos,0.0,centro
1951.0,1.0,lateral,2.0,buen estado,0.0,2500.0,0.0,45.0,45.0,88000.0,apartamentos,0.0,parque batlle
1950.0,1.0,,3.0,a estrenar,0.0,0.0,0.0,75.0,75.0,145000.0,casas,0.0,pocitos
1980.0,2.0,al frente,3.0,excelente estado,1.0,3000.0,4.0,90.0,90.0,199000.0,apartamentos,0.0,malvin
1920.0,1.0,al frente,3.0,buen estado,0.0,0.0,20.0,65.0,75.0,85000.0,casas,0.0,bella vista
1940.0,1.0,al frente,1.0,a reciclar,0.0,0.0,0.0,110.0,90.0,110000.0,casas,0.0,prado
2017.0,2.0,al frente,2.0,a estrenar,1.0,3500.0,0.0,60.0,60.0,120000.0,apartamentos,0.0,pocitos
1992.0,2.0,al frente,3.0,buen estado,0.0,3500.0,4.0,82.0,82.0,205000.0,apartamentos,0.0,pocitos
2006.0,2.0,al frente,2.0,excelente estado,1.0,9500.0,0.0,79.0,79.0,240000.0,apartamentos,0.0,pocitos
1998.0,1.0,contrafrente,2.0,excelente estado,0.0,3000.0,5.0,65.0,65.0,80000.0,apartamentos,0.0,buceo
2014.0,2.0,al frente,2.0,excelente estado,1.0,7500.0,2.0,61.0,61.0,180000.0,apartamentos,0.0,pocitos
1945.0,2.0,al frente,3.0,a reciclar,1.0,0.0,0.0,150.0,133.0,138000.0,casas,0.0,jacinto vera
1980.0,1.0,al frente,2.0,buen estado,0.0,0.0,4.0,100.0,93.0,125000.0,casas,0.0,la blanqueada
2011.0,1.0,lateral,0.0,excelente estado,0.0,1450.0,0.0,30.0,30.0,99000.0,apartamentos,0.0,punta carretas
1965.0,1.0,al frente,4.0,buen estado,3.0,0.0,0.0,505.0,185.0,410000.0,casas,0.0,carrasco
1976.0,3.0,al frente,3.0,buen estado,1.0,0.0,45.0,181.0,160.0,565000.0,casas,0.0,punta carretas
1956.0,1.0,interior,0.0,requiere mantenimiento,0.0,1530.0,13.0,44.0,44.0,69000.0,apartamentos,0.0,la blanqueada
1997.0,1.0,al frente,1.0,buen estado,0.0,2500.0,0.0,35.0,35.0,103000.0,apartamentos,0.0,cordon
2000.0,1.0,lateral,2.0,excelente estado,1.0,10000.0,0.0,85.0,85.0,280000.0,apartamentos,0.0,pocitos
2016.0,2.0,al frente,3.0,a estrenar,2.0,0.0,5.0,35.0,70.0,125000.0,casas,0.0,brazo oriental
2019.0,3.0,al frente,3.0,a estrenar,1.0,0.0,35.0,50.0,93.0,239000.0,casas,0.0,malvin
1987.0,1.0,al frente,2.0,buen estado,0.0,4500.0,5.0,52.0,52.0,155000.0,apartamentos,0.0,la blanqueada
1960.0,1.0,al frente,2.0,buen estado,0.0,2800.0,2.0,68.0,68.0,120000.0,apartamentos,0.0,parque batlle
1964.0,3.0,al frente,3.0,buen estado,1.0,21800.0,0.0,155.0,155.0,459000.0,apartamentos,0.0,pocitos
1970.0,2.0,al frente,3.0,buen estado,0.0,0.0,0.0,215.0,100.0,225000.0,casas,0.0,malvin
2018.0,1.0,contrafrente,3.0,a estrenar,1.0,0.0,0.0,95.0,85.0,136000.0,casas,0.0,buceo
1993.0,2.0,lateral,3.0,buen estado,1.0,0.0,18.0,55.0,76.0,175000.0,casas,0.0,punta gorda
2018.0,2.0,al frente,2.0,a estrenar,1.0,7500.0,8.0,72.0,72.0,350000.0,apartamentos,0.0,carrasco
1952.0,1.0,contrafrente,1.0,buen estado,0.0,1000.0,0.0,45.0,45.0,84000.0,apartamentos,0.0,jacinto vera
1960.0,1.0,interior,3.0,excelente estado,0.0,0.0,30.0,70.0,70.0,105000.0,apartamentos,0.0,prado
2015.0,2.0,al frente,3.0,excelente estado,1.0,5738.0,42.0,72.0,72.0,275000.0,apartamentos,1.0,parque batlle
2018.0,1.0,contrafrente,1.0,a estrenar,0.0,3700.0,3.0,32.0,32.0,110000.0,apartamentos,0.0,pocitos
2019.0,1.0,al frente,1.0,en construccion,1.0,0.0,3.0,43.0,43.0,130000.0,apartamentos,1.0,la blanqueada
1967.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,773.0,238.0,115000.0,casas,0.0,jardines del hipodromo
1968.0,3.0,al frente,4.0,reciclada,1.0,20000.0,3.0,129.0,129.0,330000.0,apartamentos,0.0,pocitos nuevo
1919.0,2.0,,4.0,buen estado,0.0,0.0,35.0,100.0,100.0,240000.0,apartamentos,0.0,ciudad vieja
2019.0,1.0,al frente,2.0,en construccion,0.0,0.0,23.0,55.0,55.0,250000.0,apartamentos,1.0,centro
1954.0,1.0,al frente,1.0,buen estado,0.0,3000.0,3.0,40.0,40.0,150000.0,apartamentos,0.0,pocitos
1959.0,2.0,al frente,3.0,excelente estado,1.0,0.0,0.0,155.0,256.0,370000.0,casas,0.0,pocitos
2016.0,1.0,al frente,2.0,excelente estado,0.0,2700.0,0.0,56.0,56.0,142300.0,apartamentos,1.0,cordon
2019.0,1.0,al frente,1.0,en construccion,1.0,0.0,10.0,47.0,47.0,148000.0,apartamentos,0.0,buceo
1957.0,1.0,interior,1.0,buen estado,0.0,0.0,0.0,40.0,40.0,90000.0,apartamentos,0.0,buceo
1968.0,3.0,al frente,5.0,excelente estado,3.0,0.0,0.0,962.0,388.0,1200000.0,casas,0.0,carrasco
2016.0,2.0,al frente,2.0,excelente estado,1.0,3000.0,2.0,72.0,70.0,190000.0,apartamentos,0.0,parque batlle
2014.0,1.0,contrafrente,1.0,buen estado,1.0,1750.0,0.0,51.0,51.0,145000.0,apartamentos,0.0,pocitos
2018.0,1.0,lateral,0.0,a estrenar,0.0,0.0,0.0,44.0,44.0,110000.0,apartamentos,0.0,parque batlle
1931.0,2.0,al frente,3.0,buen estado,1.0,0.0,0.0,160.0,104.0,230000.0,casas,0.0,parque batlle
2020.0,1.0,al frente,1.0,en construccion,1.0,0.0,5.0,51.0,51.0,227000.0,apartamentos,0.0,punta carretas
2013.0,1.0,contrafrente,1.0,excelente estado,0.0,2000.0,0.0,70.0,70.0,167000.0,apartamentos,0.0,pocitos
2019.0,1.0,contrafrente,1.0,a estrenar,0.0,2500.0,0.0,50.0,50.0,119000.0,apartamentos,1.0,la blanqueada
1960.0,1.0,al frente,2.0,buen estado,0.0,0.0,0.0,85.0,65.0,130000.0,casas,0.0,prado
