banos,dormitorios,garajes,gastos_comunes,m2_del_terreno,m2_edificados,price,vivienda_social,disposición_frente,estado_rec_exc,zona_cat_1,zona_cat_2,zona_cat_3
1.0,1.0,0.0,4000.0,62.0,62.0,126000.0,0.0,1,1,0,1,0
2.0,3.0,1.0,0.0,86.0,86.0,335751.0,0.0,1,0,0,1,0
1.0,2.0,1.0,1.0,68.0,68.0,142800.0,0.0,0,0,0,0,1
2.0,3.0,1.0,0.0,370.0,140.0,360000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,4850.0,53.0,53.0,168500.0,0.0,0,0,0,0,1
1.0,1.0,0.0,1.0,49.0,49.0,144172.0,0.0,0,0,0,1,0
1.0,1.0,0.0,1.0,50.0,50.0,130317.0,1.0,0,0,0,1,0
1.0,2.0,0.0,2600.0,63.0,63.0,129000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,0.0,103.0,103.0,310500.0,0.0,1,0,0,0,1
1.0,1.0,0.0,5535.0,79.0,55.0,215000.0,0.0,0,1,0,0,1
3.0,3.0,1.0,14750.0,129.0,129.0,390000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,0.0,51.0,133.0,315000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,52.0,52.0,157500.0,0.0,1,0,0,0,1
2.0,3.0,0.0,5000.0,79.0,79.0,165000.0,0.0,0,1,0,1,0
2.0,3.0,2.0,3900.0,74.0,74.0,189000.0,1.0,1,0,0,1,0
1.0,1.0,0.0,0.0,35.0,35.0,166100.0,0.0,1,0,0,0,1
1.0,3.0,0.0,1.0,78.0,78.0,153885.0,1.0,1,0,0,1,0
2.0,2.0,0.0,0.0,90.0,90.0,155000.0,0.0,0,1,0,1,0
1.0,1.0,0.0,0.0,56.0,56.0,144000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,14500.0,130.0,130.0,385000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,8000.0,80.0,80.0,200000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,1.0,47.0,47.0,129000.0,1.0,0,0,0,1,0
2.0,2.0,1.0,1.0,76.0,76.0,246600.0,0.0,1,0,0,0,1
1.0,2.0,1.0,4400.0,50.0,50.0,132000.0,0.0,1,0,0,1,0
3.0,3.0,1.0,0.0,125.0,214.0,390000.0,0.0,1,1,0,0,1
3.0,3.0,1.0,20.0,125.0,125.0,520000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,3000.0,62.0,62.0,152500.0,0.0,1,0,0,1,0
2.0,2.0,1.0,8500.0,85.0,85.0,305000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,700.0,40.0,40.0,99000.0,0.0,0,0,0,1,0
1.0,2.0,1.0,0.0,80.0,80.0,199200.0,0.0,1,0,0,1,0
1.0,2.0,0.0,3000.0,82.0,82.0,100000.0,0.0,1,0,0,1,0
1.0,1.0,1.0,0.0,51.0,51.0,216000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,0.0,39.0,39.0,90000.0,0.0,1,0,0,1,0
3.0,3.0,2.0,15191.0,117.0,117.0,230000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,5600.0,58.0,58.0,145000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,7881.0,65.0,65.0,290000.0,0.0,1,1,0,0,1
2.0,2.0,0.0,0.0,66.0,66.0,187000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,19000.0,251.0,115.0,610000.0,0.0,1,0,0,0,1
3.0,4.0,1.0,18000.0,140.0,140.0,450000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,3000.0,90.0,90.0,135000.0,0.0,1,0,0,1,0
3.0,5.0,3.0,22000.0,191.0,191.0,650000.0,0.0,1,1,0,0,1
2.0,2.0,2.0,7500.0,63.0,63.0,280000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,43.0,43.0,113900.0,0.0,1,0,0,1,0
1.0,2.0,0.0,3000.0,54.0,54.0,147000.0,1.0,0,0,0,1,0
2.0,2.0,0.0,13500.0,86.0,86.0,260000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,1500.0,65.0,65.0,78000.0,0.0,1,0,1,0,0
1.0,0.0,0.0,2500.0,40.0,40.0,139000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,6000.0,49.0,49.0,185000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,80.0,80.0,140000.0,0.0,0,1,0,1,0
1.0,2.0,0.0,3200.0,65.0,62.0,155000.0,0.0,1,1,0,1,0
3.0,5.0,0.0,0.0,328.0,281.0,185000.0,0.0,1,0,0,1,0
2.0,2.0,0.0,7400.0,66.0,66.0,260000.0,0.0,0,1,0,0,1
1.0,1.0,1.0,0.0,33.0,33.0,102524.0,1.0,1,0,0,1,0
2.0,3.0,0.0,0.0,93.0,75.0,79000.0,0.0,0,0,1,0,0
1.0,2.0,0.0,2400.0,52.0,52.0,98000.0,0.0,1,0,0,1,0
1.0,1.0,1.0,3200.0,58.0,58.0,230000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,0.0,485.0,86.0,265000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,0.0,33.0,33.0,115753.0,1.0,1,0,0,1,0
1.0,0.0,0.0,0.0,30.0,30.0,84500.0,1.0,0,0,0,1,0
3.0,3.0,2.0,0.0,150.0,150.0,750000.0,0.0,0,1,0,0,1
1.0,1.0,1.0,0.0,47.0,47.0,143000.0,1.0,1,0,0,1,0
1.0,1.0,1.0,6400.0,49.0,49.0,199000.0,0.0,1,0,0,0,1
2.0,4.0,0.0,7700.0,79.0,73.0,168000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,64.0,64.0,149500.0,1.0,1,0,0,1,0
1.0,2.0,1.0,0.0,58.0,58.0,161011.0,1.0,1,0,0,1,0
1.0,2.0,0.0,0.0,73.0,73.0,143200.0,1.0,1,0,0,1,0
3.0,3.0,2.0,15000.0,104.0,104.0,480000.0,0.0,1,1,0,0,1
2.0,3.0,0.0,7661.0,86.0,86.0,198000.0,0.0,1,1,0,1,0
1.0,4.0,0.0,0.0,80.0,77.0,105000.0,0.0,0,0,0,1,0
2.0,3.0,2.0,9000.0,101.0,101.0,495000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,69.0,69.0,152800.0,1.0,0,0,0,1,0
1.0,2.0,2.0,0.0,84.0,64.0,185000.0,0.0,0,0,0,1,0
1.0,1.0,0.0,0.0,44.0,44.0,160000.0,1.0,1,0,0,1,0
2.0,3.0,0.0,0.0,75.0,75.0,173345.0,1.0,1,0,0,1,0
1.0,1.0,0.0,0.0,78.0,78.0,170000.0,0.0,0,0,0,0,1
2.0,2.0,1.0,9000.0,82.0,82.0,275000.0,0.0,1,1,0,0,1
1.0,0.0,1.0,0.0,31.0,31.0,117100.0,0.0,0,0,0,0,1
1.0,2.0,2.0,4000.0,55.0,55.0,239000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,56.0,56.0,160000.0,1.0,0,0,0,1,0
1.0,2.0,1.0,0.0,81.0,81.0,220078.0,1.0,1,0,0,1,0
2.0,2.0,0.0,0.0,81.0,81.0,252000.0,0.0,1,0,0,0,1
3.0,2.0,1.0,14500.0,87.0,87.0,355000.0,0.0,1,0,0,0,1
2.0,3.0,1.0,5400.0,80.0,80.0,180000.0,0.0,0,1,0,1,0
2.0,2.0,0.0,0.0,91.0,91.0,325000.0,0.0,1,0,0,0,1
1.0,0.0,0.0,0.0,38.0,38.0,116500.0,0.0,0,0,0,0,1
2.0,2.0,0.0,1600.0,98.0,98.0,185000.0,0.0,1,0,0,1,0
3.0,3.0,1.0,21000.0,137.0,137.0,340000.0,0.0,1,1,0,0,1
2.0,5.0,1.0,0.0,230.0,200.0,198000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,62.0,62.0,126742.0,1.0,0,0,0,1,0
1.0,2.0,0.0,0.0,72.0,72.0,150400.0,1.0,1,0,0,1,0
2.0,3.0,0.0,0.0,668.0,227.0,160000.0,0.0,0,1,1,0,0
3.0,3.0,2.0,28000.0,207.0,207.0,750000.0,0.0,1,1,0,0,1
3.0,4.0,1.0,25000.0,220.0,220.0,420000.0,0.0,1,1,0,0,1
2.0,3.0,1.0,0.0,300.0,98.0,129000.0,0.0,1,1,1,0,0
3.0,3.0,2.0,11000.0,179.0,179.0,820000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,3681.0,35.0,35.0,150000.0,0.0,1,1,0,1,0
3.0,4.0,2.0,27000.0,157.0,157.0,660000.0,0.0,1,1,0,0,1
2.0,4.0,1.0,11000.0,104.0,104.0,295000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,0.0,45.0,45.0,99000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,0.0,104.0,104.0,148800.0,1.0,1,0,0,1,0
1.0,2.0,0.0,3000.0,63.0,63.0,130300.0,1.0,1,0,0,1,0
1.0,2.0,0.0,0.0,73.0,73.0,196600.0,1.0,1,0,0,1,0
3.0,5.0,2.0,0.0,287.0,217.0,450000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,69.0,69.0,257500.0,1.0,1,0,0,1,0
1.0,3.0,0.0,2500.0,59.0,59.0,95000.0,0.0,0,0,0,1,0
3.0,3.0,3.0,0.0,93.0,159.0,377000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,55.0,55.0,250000.0,1.0,1,0,0,1,0
1.0,0.0,0.0,0.0,32.0,32.0,92000.0,0.0,0,0,0,0,1
1.0,0.0,1.0,0.0,33.0,33.0,123000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,63.0,63.0,160000.0,1.0,1,0,0,1,0
1.0,2.0,0.0,0.0,56.0,56.0,178836.0,1.0,0,0,0,1,0
2.0,2.0,1.0,10500.0,94.0,94.0,250000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,5200.0,53.0,53.0,194000.0,0.0,0,1,0,1,0
3.0,3.0,1.0,0.0,272.0,350.0,850000.0,0.0,0,1,0,0,1
1.0,2.0,0.0,3800.0,54.0,52.0,142000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,0.0,62.0,62.0,135000.0,0.0,0,1,0,1,0
1.0,3.0,2.0,0.0,71.0,55.0,55000.0,0.0,1,0,1,0,0
1.0,1.0,0.0,2790.0,45.0,45.0,120000.0,0.0,0,0,0,1,0
1.0,2.0,4.0,5400.0,56.0,56.0,158000.0,0.0,0,1,0,0,1
1.0,3.0,0.0,1800.0,65.0,65.0,75000.0,0.0,1,0,1,0,0
1.0,2.0,1.0,0.0,300.0,100.0,350000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,3150.0,59.0,59.0,125000.0,0.0,1,1,0,1,0
2.0,3.0,0.0,5000.0,128.0,128.0,210000.0,0.0,1,1,0,1,0
1.0,2.0,1.0,0.0,60.0,60.0,180000.0,1.0,1,0,0,1,0
1.0,2.0,0.0,800.0,58.0,48.0,105000.0,0.0,0,0,0,1,0
2.0,2.0,1.0,0.0,179.0,145.0,330000.0,0.0,1,1,0,1,0
3.0,2.0,1.0,7000.0,99.0,99.0,290000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,0.0,141.0,141.0,145000.0,0.0,1,1,0,1,0
1.0,0.0,0.0,0.0,46.0,46.0,130300.0,0.0,1,0,0,0,1
1.0,3.0,0.0,0.0,170.0,112.0,180000.0,0.0,0,0,0,1,0
2.0,2.0,0.0,0.0,129.0,129.0,372000.0,0.0,1,0,0,0,1
3.0,4.0,0.0,7150.0,88.0,88.0,219000.0,0.0,1,1,0,1,0
1.0,1.0,1.0,0.0,42.0,42.0,121900.0,1.0,1,0,0,1,0
2.0,2.0,0.0,0.0,134.0,134.0,252500.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2200.0,108.0,108.0,168000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,0.0,59.0,59.0,148500.0,0.0,1,0,0,1,0
2.0,3.0,1.0,0.0,110.0,95.0,220000.0,0.0,0,0,0,0,1
2.0,3.0,0.0,0.0,70.0,72.0,178000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,0.0,100.0,60.0,76000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,3500.0,47.0,47.0,138000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,0.0,44.0,44.0,85000.0,0.0,1,1,0,1,0
2.0,3.0,1.0,7000.0,109.0,109.0,200000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,3500.0,67.0,67.0,185000.0,0.0,1,1,0,0,1
2.0,5.0,0.0,0.0,122.0,134.0,110000.0,0.0,1,1,0,1,0
2.0,2.0,0.0,2500.0,58.0,58.0,138000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,2400.0,61.0,61.0,95000.0,0.0,0,0,0,1,0
1.0,0.0,0.0,2300.0,28.0,28.0,106000.0,0.0,0,1,0,1,0
2.0,3.0,0.0,3400.0,80.0,80.0,146000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,0.0,52.0,52.0,76000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,1200.0,60.0,60.0,125000.0,0.0,0,0,0,1,0
1.0,2.0,2.0,0.0,74.0,74.0,145000.0,0.0,0,0,1,0,0
1.0,2.0,0.0,0.0,52.0,52.0,76000.0,0.0,0,0,0,1,0
2.0,1.0,1.0,7000.0,60.0,60.0,171000.0,0.0,0,0,0,0,1
2.0,3.0,0.0,5000.0,75.0,75.0,169000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,2000.0,50.0,50.0,129000.0,0.0,1,0,0,1,0
1.0,0.0,0.0,2269.0,26.0,26.0,74000.0,0.0,0,0,0,1,0
2.0,2.0,0.0,3397.0,91.0,91.0,201500.0,0.0,1,0,0,0,1
2.0,3.0,0.0,4500.0,88.0,88.0,190000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,52.0,52.0,76000.0,0.0,0,0,0,1,0
1.0,3.0,0.0,0.0,158.0,67.0,85000.0,0.0,0,0,0,1,0
1.0,3.0,0.0,0.0,224.0,107.0,140000.0,0.0,0,0,0,1,0
3.0,5.0,3.0,22000.0,250.0,250.0,650000.0,0.0,1,1,0,0,1
1.0,0.0,0.0,0.0,30.0,30.0,112000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,75.0,55.0,115000.0,0.0,1,0,0,1,0
2.0,4.0,0.0,0.0,172.0,132.0,160000.0,0.0,1,0,0,1,0
2.0,4.0,3.0,0.0,299.0,199.0,279000.0,0.0,1,0,0,1,0
1.0,2.0,1.0,0.0,429.0,67.0,49000.0,0.0,1,0,1,0,0
2.0,2.0,0.0,0.0,96.0,96.0,256500.0,0.0,1,0,0,0,1
3.0,3.0,1.0,0.0,155.0,125.0,360000.0,0.0,1,1,0,0,1
3.0,3.0,0.0,0.0,405.0,160.0,290000.0,0.0,0,0,0,1,0
2.0,3.0,1.0,0.0,80.0,180.0,260000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,0.0,50.0,50.0,130670.0,0.0,1,1,0,1,0
1.0,3.0,1.0,0.0,130.0,146.0,180000.0,0.0,1,0,0,0,1
3.0,4.0,3.0,0.0,500.0,200.0,330000.0,0.0,0,1,0,0,1
2.0,5.0,2.0,0.0,186.0,290.0,238000.0,0.0,1,1,0,1,0
2.0,3.0,1.0,15412.0,114.0,114.0,315000.0,0.0,1,0,0,0,1
2.0,3.0,2.0,300.0,113.0,113.0,220000.0,0.0,1,1,0,0,1
2.0,3.0,1.0,8000.0,74.0,74.0,230000.0,0.0,1,1,0,1,0
1.0,1.0,1.0,0.0,36.0,36.0,113400.0,1.0,0,0,0,1,0
3.0,3.0,0.0,0.0,60.0,129.0,235000.0,0.0,0,0,0,0,1
1.0,2.0,0.0,1850.0,51.0,51.0,115000.0,1.0,0,1,0,1,0
1.0,3.0,0.0,0.0,153.0,130.0,94000.0,0.0,1,0,1,0,0
1.0,2.0,0.0,2500.0,70.0,70.0,138000.0,1.0,1,1,0,1,0
1.0,2.0,1.0,3.0,61.0,61.0,177000.0,0.0,0,0,0,1,0
3.0,4.0,1.0,0.0,180.0,300.0,345000.0,0.0,0,1,0,0,1
3.0,4.0,0.0,4500.0,183.0,183.0,180000.0,0.0,1,0,0,1,0
2.0,4.0,2.0,0.0,216.0,170.0,385000.0,0.0,0,1,0,0,1
1.0,2.0,0.0,600.0,79.0,79.0,120000.0,0.0,0,0,0,1,0
1.0,1.0,0.0,1000.0,46.0,46.0,58000.0,0.0,1,0,0,1,0
2.0,5.0,1.0,0.0,175.0,176.0,170000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,68.0,68.0,118000.0,0.0,1,0,0,1,0
3.0,4.0,2.0,0.0,152.0,152.0,470000.0,0.0,1,1,0,0,1
2.0,2.0,0.0,3.0,71.0,71.0,150000.0,0.0,1,1,0,1,0
2.0,3.0,0.0,5800.0,85.0,85.0,145000.0,0.0,0,0,0,1,0
1.0,1.0,0.0,0.0,42.0,42.0,135000.0,0.0,0,0,0,0,1
1.0,0.0,0.0,2500.0,33.0,33.0,97500.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,64.0,64.0,169000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,0.0,39.438,85.0,390000.0,0.0,1,0,0,1,0
3.0,2.0,1.0,11000.0,95.0,95.0,185000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,2500.0,38.0,38.0,105000.0,0.0,0,1,0,1,0
2.0,3.0,1.0,0.0,675.0,164.0,330000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,0.0,64.0,84.0,155000.0,0.0,0,1,0,1,0
1.0,3.0,0.0,1500.0,65.0,65.0,78000.0,0.0,1,0,0,1,0
1.0,0.0,0.0,3600.0,43.0,43.0,109000.0,0.0,0,1,0,1,0
1.0,2.0,1.0,0.0,100.0,73.0,95000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,3500.0,40.0,40.0,139000.0,0.0,1,1,0,1,0
2.0,2.0,1.0,15000.0,118.0,118.0,322000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,3000.0,49.0,49.0,120000.0,0.0,0,0,0,1,0
1.0,1.0,1.0,6000.0,50.0,50.0,205000.0,0.0,1,1,0,1,0
1.0,3.0,0.0,2255.0,67.0,64.0,97000.0,0.0,0,0,0,1,0
1.0,2.0,1.0,1.0,76.0,76.0,154350.0,1.0,1,0,0,1,0
2.0,2.0,0.0,6000.0,66.0,66.0,246285.0,0.0,1,0,0,0,1
3.0,3.0,1.0,10500.0,96.0,96.0,350000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,100.0,70.0,128000.0,0.0,1,1,1,0,0
1.0,4.0,0.0,0.0,222.0,134.0,79000.0,0.0,1,0,1,0,0
1.0,0.0,0.0,0.0,39.0,39.0,85000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,1.0,65.0,65.0,115000.0,0.0,0,1,0,1,0
2.0,4.0,0.0,3500.0,90.0,90.0,260000.0,0.0,0,1,0,0,1
1.0,3.0,1.0,0.0,192.0,371.0,450000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,0.0,67.0,58.0,75000.0,0.0,0,0,0,1,0
1.0,3.0,0.0,5700.0,60.0,60.0,180000.0,0.0,1,0,0,1,0
3.0,3.0,3.0,0.0,636.0,235.0,420000.0,0.0,1,1,0,0,1
2.0,2.0,0.0,5000.0,90.0,90.0,245000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,3000.0,83.0,83.0,125000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,4281.0,79.0,79.0,175000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,2600.0,53.0,53.0,155000.0,0.0,0,0,0,1,0
3.0,3.0,0.0,0.0,187.0,171.0,310000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,0.0,34.0,34.0,119900.0,0.0,0,0,0,1,0
2.0,3.0,1.0,8500.0,220.0,220.0,370000.0,0.0,1,1,0,0,1
3.0,4.0,0.0,0.0,334.0,323.0,790000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,0.0,33.0,33.0,114871.0,1.0,1,0,0,1,0
1.0,1.0,0.0,6600.0,39.0,39.0,152000.0,0.0,1,1,0,0,1
1.0,3.0,1.0,0.0,250.0,120.0,240000.0,0.0,0,1,0,1,0
1.0,2.0,1.0,0.0,54.0,54.0,175660.0,1.0,0,0,0,1,0
1.0,3.0,1.0,6000.0,85.0,85.0,218000.0,1.0,1,0,0,1,0
3.0,3.0,2.0,20000.0,287.0,287.0,690000.0,0.0,1,1,0,0,1
3.0,3.0,0.0,0.0,550.0,185.0,420000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,61.0,70.0,165000.0,0.0,1,1,0,1,0
1.0,1.0,0.0,4500.0,41.0,35.0,165000.0,0.0,1,0,0,0,1
2.0,2.0,0.0,2684.0,80.0,80.0,147000.0,0.0,0,0,0,1,0
1.0,1.0,0.0,0.0,43.0,43.0,144000.0,0.0,1,0,0,0,1
2.0,3.0,3.0,0.0,200.0,100.0,180000.0,0.0,1,1,0,0,1
2.0,5.0,1.0,0.0,352.0,199.0,280000.0,0.0,1,0,0,1,0
2.0,2.0,0.0,3800.0,80.0,80.0,150000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,2000.0,36.0,36.0,114000.0,0.0,0,0,0,1,0
1.0,3.0,0.0,0.0,205.0,100.0,129000.0,0.0,1,1,0,1,0
3.0,4.0,1.0,19000.0,180.0,180.0,480000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,0.0,62.0,62.0,168000.0,0.0,1,0,0,1,0
2.0,3.0,1.0,0.0,100.0,95.0,340000.0,0.0,1,1,0,0,1
1.0,1.0,0.0,1000.0,61.0,61.0,145000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,7500.0,94.0,94.0,235000.0,0.0,0,1,0,0,1
1.0,1.0,0.0,2000.0,43.0,43.0,115000.0,0.0,1,1,0,1,0
2.0,2.0,1.0,6300.0,60.0,60.0,252000.0,0.0,1,1,0,0,1
1.0,2.0,1.0,0.0,340.0,73.0,110000.0,0.0,1,0,0,1,0
3.0,3.0,2.0,1.0,202.0,202.0,383000.0,0.0,1,0,0,0,1
2.0,4.0,1.0,0.0,299.0,199.0,279000.0,0.0,1,1,0,1,0
2.0,3.0,2.0,11000.0,114.0,114.0,310000.0,0.0,1,0,0,0,1
1.0,3.0,1.0,1.0,86.0,86.0,225000.0,1.0,0,0,0,1,0
1.0,3.0,2.0,0.0,190.0,190.0,660000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,4500.0,67.0,67.0,235000.0,0.0,1,0,0,0,1
1.0,3.0,0.0,2500.0,65.0,65.0,123000.0,0.0,0,1,0,1,0
2.0,3.0,0.0,0.0,600.0,95.0,275000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,9000.0,87.0,87.0,395000.0,0.0,1,0,0,0,1
2.0,2.0,2.0,1.0,138.0,138.0,580000.0,0.0,0,1,0,0,1
3.0,3.0,2.0,23000.0,167.0,167.0,540000.0,0.0,1,1,0,0,1
2.0,3.0,3.0,0.0,420.0,156.0,225000.0,0.0,1,0,0,1,0
2.0,2.0,1.0,0.0,77.0,77.0,233000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,3250.0,49.0,49.0,145000.0,0.0,1,0,0,0,1
2.0,2.0,1.0,6000.0,75.0,75.0,240000.0,0.0,1,1,0,0,1
2.0,2.0,1.0,7800.0,83.0,83.0,255000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,1.0,40.0,40.0,135000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,3500.0,63.0,63.0,120000.0,1.0,1,0,0,1,0
2.0,3.0,2.0,11300.0,92.0,92.0,300000.0,0.0,1,0,0,0,1
1.0,0.0,1.0,2000.0,36.0,36.0,127500.0,0.0,0,1,0,0,1
3.0,3.0,0.0,0.0,138.0,138.0,670000.0,0.0,1,0,0,0,1
3.0,4.0,1.0,12500.0,165.0,165.0,390000.0,0.0,1,0,0,0,1
1.0,1.0,1.0,6500.0,62.0,62.0,205000.0,0.0,1,0,0,0,1
1.0,2.0,0.0,2700.0,74.0,74.0,150000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,6500.0,54.0,54.0,125000.0,0.0,1,1,0,1,0
2.0,2.0,0.0,0.0,80.0,80.0,245000.0,0.0,1,0,0,0,1
2.0,3.0,2.0,16000.0,280.0,280.0,587000.0,1.0,1,1,0,0,1
1.0,2.0,0.0,1900.0,72.0,72.0,190000.0,0.0,0,0,0,1,0
1.0,2.0,0.0,2500.0,62.0,62.0,162706.0,1.0,1,0,0,1,0
1.0,0.0,0.0,2800.0,28.0,28.0,111500.0,0.0,0,0,0,0,1
1.0,0.0,0.0,2000.0,30.0,30.0,102000.0,0.0,0,0,0,0,1
3.0,5.0,0.0,0.0,490.0,230.0,515000.0,0.0,1,1,0,0,1
2.0,4.0,1.0,23000.0,191.0,191.0,425000.0,1.0,1,1,0,0,1
1.0,0.0,0.0,0.0,30.0,30.0,86900.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,51.0,51.0,135400.0,0.0,1,0,0,1,0
1.0,1.0,0.0,0.0,36.0,36.0,106900.0,0.0,1,0,0,1,0
1.0,2.0,1.0,2500.0,53.0,53.0,136000.0,0.0,1,1,0,1,0
1.0,1.0,1.0,4700.0,40.0,40.0,150000.0,0.0,1,1,0,0,1
2.0,3.0,2.0,0.0,130.0,130.0,180000.0,0.0,1,0,0,1,0
3.0,3.0,1.0,17000.0,152.0,152.0,375000.0,0.0,1,1,0,0,1
1.0,3.0,0.0,0.0,88.0,88.0,130000.0,0.0,1,1,0,1,0
2.0,3.0,0.0,0.0,80.0,80.0,125000.0,0.0,1,0,0,1,0
2.0,3.0,0.0,0.0,73.0,73.0,235000.0,1.0,1,0,0,1,0
1.0,2.0,0.0,2650.0,52.0,50.0,137000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,0.0,55.0,55.0,160000.0,0.0,1,0,0,0,1
2.0,3.0,0.0,7000.0,94.0,94.0,216300.0,1.0,1,0,0,1,0
1.0,2.0,0.0,0.0,70.0,70.0,75000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,0.0,55.0,55.0,191000.0,0.0,1,0,0,0,1
3.0,5.0,0.0,0.0,300.0,300.0,450000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,74.0,74.0,48000.0,0.0,1,0,1,0,0
1.0,2.0,0.0,0.0,74.0,74.0,182000.0,0.0,0,0,0,0,1
1.0,1.0,0.0,0.0,40.0,40.0,132500.0,0.0,1,0,0,0,1
2.0,3.0,0.0,1700.0,80.0,80.0,168000.0,0.0,1,1,0,1,0
1.0,2.0,0.0,0.0,91.0,91.0,109000.0,0.0,1,1,0,1,0
1.0,3.0,0.0,0.0,300.0,65.0,35000.0,0.0,1,0,0,1,0
1.0,1.0,0.0,2500.0,52.0,52.0,65500.0,0.0,1,1,0,1,0
1.0,3.0,0.0,500.0,65.0,65.0,120000.0,0.0,1,0,0,0,1
1.0,2.0,1.0,0.0,94.0,94.0,160000.0,0.0,1,0,0,1,0
1.0,2.0,0.0,0.0,256.0,113.0,65000.0,0.0,1,0,0,1,0
1.0,4.0,0.0,0.0,227.0,71.0,170000.0,0.0,1,0,0,0,1
1.0,1.0,0.0,0.0,48.0,41.0,80000.0,1.0,0,0,0,1,0
1.0,0.0,0.0,2200.0,37.0,37.0,85000.0,0.0,1,0,0,1,0
2.0,2.0,0.0,0.0,65.0,57.0,145000.0,0.0,1,1,0,0,1
1.0,1.0,1.0,9800.0,73.0,73.0,220000.0,0.0,1,1,0,0,1
1.0,2.0,0.0,0.0,62.0,66.0,120000.0,1.0,1,0,0,1,0
2.0,2.0,0.0,4300.0,57.0,57.0,169000.0,0.0,0,0,0,0,1
